,appid,steamspy_tags
57658,787450,Free to Play
57659,787450,Adventure
57660,787450,Anime
57661,787460,Early Access
57662,787460,Action
57663,787460,Indie
57664,787480,Visual Novel
57665,787480,Story Rich
57666,787480,Great Soundtrack
57667,787530,Early Access
57668,787530,Indie
57669,787530,Action
57670,787550,Early Access
57671,787550,Action
57672,787550,VR
57673,787570,Casual
57674,787570,Indie
57675,787620,Indie
57676,787620,Casual
57677,787620,Puzzle
57678,787640,Simulation
57679,787640,Character Customization
57680,787650,Action
57681,787650,Indie
57682,787650,Strategy
57683,787690,Indie
57684,787690,Casual
57685,787690,Education
57686,787710,Strategy
57687,787710,Casual
57688,787710,Indie
57689,787720,Simulation
57690,787720,Strategy
57691,787720,Indie
57692,787730,Adventure
57693,787730,Action
57694,787730,VR
57695,787740,Simulation
57696,787740,Building
57697,787740,Multiplayer
57698,787750,Action
57699,787750,Massively Multiplayer
57700,787750,Tactical
57701,787780,Early Access
57702,787780,Casual
57703,787780,Strategy
57704,787790,Free to Play
57705,787790,Casual
57706,787790,Simulation
57707,787840,Casual
57708,787840,Indie
57709,787840,Simulation
57710,787860,Simulation
57711,787860,Multiplayer
57712,787860,Agriculture
57713,787930,Simulation
57714,787960,Indie
57715,787960,Casual
57716,787960,Puzzle
57717,787970,Simulation
57718,787970,Indie
57719,787970,Casual
57720,787980,Indie
57721,787980,Casual
57722,787980,Puzzle
57723,787990,Free to Play
57724,787990,Racing
57725,787990,Action
57726,788020,Early Access
57727,788020,Racing
57728,788020,Strategy
57729,788050,Sexual Content
57730,788050,Adventure
57731,788050,Nudity
57732,788120,Indie
57733,788130,Sexual Content
57734,788130,Nudity
57735,788130,Adventure
57736,788150,Action
57737,788150,Indie
57738,788150,Casual
57739,788180,Adventure
57740,788180,Indie
57741,788180,Casual
57742,788190,Action
57743,788190,Indie
57744,788190,Casual
57745,788200,Indie
57746,788200,Action
57747,788200,Platformer
57748,788210,Indie
57749,788210,Simulation
57750,788210,Strategy
57751,788250,Action
57752,788250,Casual
57753,788250,Adventure
57754,788270,RPG
57755,788270,Adventure
57756,788270,Indie
57757,788310,Casual
57758,788310,Indie
57759,788320,Casual
57760,788320,Indie
57761,788320,Puzzle
57762,788330,Action
57763,788330,Indie
57764,788330,Casual
57765,788350,Action
57766,788350,Adventure
57767,788350,Casual
57768,788380,Indie
57769,788380,Casual
57770,788380,Puzzle
57771,788390,Indie
57772,788390,Simulation
57773,788390,Casual
57774,788410,Adventure
57775,788410,Indie
57776,788410,RPGMaker
57777,788420,Casual
57778,788420,Strategy
57779,788420,Board Game
57780,788470,Casual
57781,788470,Free to Play
57782,788470,Simulation
57783,788480,Action
57784,788480,Adventure
57785,788480,Indie
57786,788490,Early Access
57787,788490,Simulation
57788,788490,Strategy
57789,788500,Indie
57790,788500,Action
57791,788500,Casual
57792,788510,Action
57793,788510,Indie
57794,788520,Adventure
57795,788520,RPG
57796,788520,Indie
57797,788540,Simulation
57798,788540,VR
57799,788610,Action
57800,788610,Adventure
57801,788610,Indie
57802,788630,Early Access
57803,788630,RPG
57804,788630,2D
57805,788640,Action
57806,788640,Adventure
57807,788640,RPG
57808,788690,Adventure
57809,788690,VR
57810,788700,Strategy
57811,788700,RPG
57812,788700,Indie
57813,788720,Adventure
57814,788720,Casual
57815,788720,Simulation
57816,788730,Casual
57817,788740,Indie
57818,788740,Adventure
57819,788740,Simulation
57820,788760,Action
57821,788760,Indie
57822,788760,Puzzle
57823,788770,Free to Play
57824,788770,Indie
57825,788770,Action
57826,788800,Strategy
57827,788800,Adventure
57828,788800,RPG
57829,788810,Action
57830,788810,Indie
57831,788810,Violent
57832,788820,Action
57833,788820,Adventure
57834,788820,Indie
57835,788870,Early Access
57836,788870,Simulation
57837,788870,Indie
57838,788880,Free to Play
57839,788880,Battle Royale
57840,788880,Survival
57841,788890,Action
57842,788890,Adventure
57843,788890,Indie
57844,788900,Action
57845,788900,Adventure
57846,788900,Indie
57847,788910,Adventure
57848,788910,Indie
57849,788910,RPG
57850,788930,Action
57851,788930,Indie
57852,788930,Casual
57853,788960,Strategy
57854,788960,Action
57855,788960,Adventure
57856,788970,Indie
57857,788970,Casual
57858,788970,Adventure
57859,789050,Casual
57860,789050,RPG
57861,789050,Indie
57862,789090,Early Access
57863,789090,Indie
57864,789090,Casual
57865,789100,Casual
57866,789100,Free to Play
57867,789100,Simulation
57868,789110,Casual
57869,789110,3D Platformer
57870,789110,Platformer
57871,789120,Casual
57872,789120,Action
57873,789120,Adventure
57874,789200,Massively Multiplayer
57875,789200,Indie
57876,789210,Indie
57877,789210,1980s
57878,789210,Puzzle
57879,789220,Early Access
57880,789220,Action
57881,789220,Adventure
57882,789240,Action
57883,789240,Adventure
57884,789240,Indie
57885,789260,Indie
57886,789260,Casual
57887,789260,Visual Novel
57888,789270,Casual
57889,789270,Action
57890,789270,Adventure
57891,789280,Action
57892,789280,Indie
57893,789280,Shoot 'Em Up
57894,789290,Simulation
57895,789290,VR
57896,789290,Fantasy
57897,789480,Indie
57898,789480,Casual
57899,789480,VR
57900,789490,Casual
57901,789490,Indie
57902,789490,VR
57903,789510,Indie
57904,789520,Action
57905,789520,Indie
57906,789520,Gore
57907,789540,Free to Play
57908,789540,Adventure
57909,789540,Casual
57910,789550,Indie
57911,789550,Casual
57912,789550,Music
57913,789570,RPG
57914,789570,Adventure
57915,789570,Indie
57916,789600,Action
57917,789600,Indie
57918,789600,Casual
57919,789610,Action
57920,789610,Adventure
57921,789610,Indie
57922,789620,Action
57923,789620,Adventure
57924,789620,Free to Play
57925,789670,Indie
57926,789670,Action
57927,789670,Strategy
57928,789680,Strategy
57929,789680,Action
57930,789680,Adventure
57931,789700,Early Access
57932,789700,Indie
57933,789700,Casual
57934,789720,Action
57935,789720,Adventure
57936,789720,RPG
57937,789730,Casual
57938,789730,Indie
57939,789740,Sexual Content
57940,789740,Action
57941,789740,Casual
57942,789750,Indie
57943,789750,Casual
57944,789750,Clicker
57945,789760,Early Access
57946,789760,Nudity
57947,789760,Anime
57948,789880,Action
57949,789880,Gore
57950,789880,Violent
57951,789890,Racing
57952,789890,Action
57953,789900,Adventure
57954,789900,Casual
57955,789900,Horses
57956,789910,Adventure
57957,789910,Indie
57958,789910,Violent
57959,789930,Indie
57960,789930,Horror
57961,789930,Pixel Graphics
57962,789950,Adventure
57963,789950,Indie
57964,789950,Horror
57965,789970,Action
57966,789970,Gore
57967,789970,Violent
57968,789980,Adventure
57969,789980,RPG
57970,789980,Indie
57971,790020,Racing
57972,790020,Indie
57973,790020,Split Screen
57974,790050,Action
57975,790050,Indie
57976,790050,Casual
57977,790060,Early Access
57978,790060,Action
57979,790060,Indie
57980,790080,Early Access
57981,790080,Indie
57982,790080,Racing
57983,790120,Action
57984,790120,Indie
57985,790120,3D Platformer
57986,790130,Action
57987,790130,Indie
57988,790130,Adventure
57989,790160,Casual
57990,790160,Indie
57991,790170,Adventure
57992,790170,VR
57993,790170,Drama
57994,790210,Action
57995,790210,Indie
57996,790210,Gore
57997,790230,Action
57998,790230,Indie
57999,790230,Casual
58000,790260,Sexual Content
58001,790260,Nudity
58002,790260,Adventure
58003,790290,Adventure
58004,790290,Action
58005,790290,Indie
58006,790300,Indie
58007,790300,Adventure
58008,790300,Casual
58009,790350,Adventure
58010,790350,Indie
58011,790350,Casual
58012,790390,Adventure
58013,790390,Indie
58014,790450,Free to Play
58015,790450,Casual
58016,790450,Action
58017,790540,Violent
58018,790540,Action
58019,790540,FMV
58020,790550,Adventure
58021,790550,Indie
58022,790550,Casual
58023,790570,Action
58024,790570,Adventure
58025,790570,Indie
58026,790600,Free to Play
58027,790600,Strategy
58028,790600,Card Game
58029,790630,Casual
58030,790630,Action
58031,790630,Adventure
58032,790660,Simulation
58033,790660,Adventure
58034,790660,Indie
58035,790700,Early Access
58036,790700,Action
58037,790700,Adventure
58038,790710,Early Access
58039,790710,Free to Play
58040,790710,Massively Multiplayer
58041,790740,Adventure
58042,790740,Indie
58043,790740,Casual
58044,790750,Action
58045,790750,Indie
58046,790750,FPS
58047,790760,Indie
58048,790760,Casual
58049,790790,Free to Play
58050,790790,Indie
58051,790790,Casual
58052,790800,Simulation
58053,790800,Action
58054,790800,Adventure
58055,790810,Casual
58056,790810,Action
58057,790810,Indie
58058,790820,Strategy
58059,790820,RPG
58060,790820,Anime
58061,790840,Indie
58062,790840,Casual
58063,790840,Puzzle
58064,790850,Early Access
58065,790850,Action
58066,790850,Indie
58067,790860,Casual
58068,790860,Indie
58069,790860,Puzzle
58070,790930,Action
58071,790930,Indie
58072,790930,Strategy
58073,790950,Early Access
58074,790950,Action
58075,790950,Violent
58076,790960,Indie
58077,790960,Action
58078,790960,Adventure
58079,791000,Action
58080,791000,Indie
58081,791000,RPG
58082,791020,RPG
58083,791020,Gore
58084,791020,Violent
58085,791050,Indie
58086,791050,VR
58087,791050,Singleplayer
58088,791140,Early Access
58089,791140,Action
58090,791140,Indie
58091,791150,Racing
58092,791150,Free to Play
58093,791150,Simulation
58094,791160,Action
58095,791160,Casual
58096,791160,Strategy
58097,791180,Indie
58098,791180,Platformer
58099,791180,Action
58100,791290,Early Access
58101,791290,Indie
58102,791290,Casual
58103,791300,Free to Play
58104,791300,Adventure
58105,791300,Indie
58106,791320,Adventure
58107,791320,Indie
58108,791320,Fantasy
58109,791330,Sexual Content
58110,791330,Nudity
58111,791330,RPG
58112,791340,Casual
58113,791340,Adventure
58114,791340,Indie
58115,791350,Casual
58116,791350,Adventure
58117,791350,Indie
58118,791370,Adventure
58119,791370,RPG
58120,791380,Casual
58121,791380,Indie
58122,791380,Simulation
58123,791400,Early Access
58124,791400,Strategy
58125,791400,Indie
58126,791430,Strategy
58127,791430,Adventure
58128,791430,Action
58129,791470,Indie
58130,791470,Local Co-Op
58131,791470,Puzzle-Platformer
58132,791490,Action
58133,791490,Strategy
58134,791490,Indie
58135,791500,Strategy
58136,791500,Casual
58137,791540,Indie
58138,791540,Casual
58139,791540,Simulation
58140,791570,Early Access
58141,791570,Racing
58142,791570,Strategy
58143,791590,Gore
58144,791590,Simulation
58145,791590,Indie
58146,791600,Action
58147,791600,Casual
58148,791600,Strategy
58149,791700,Adventure
58150,791700,Indie
58151,791700,Action
58152,791740,Action
58153,791740,Indie
58154,791740,Simulation
58155,791750,Indie
58156,791750,Adventure
58157,791750,Casual
58158,791760,Action
58159,791760,Adventure
58160,791760,Strategy
58161,791770,Early Access
58162,791770,Action
58163,791770,Horror
58164,791790,Adventure
58165,791790,Action
58166,791790,Indie
58167,791800,Strategy
58168,791800,Turn-Based Tactics
58169,791800,Tactical
58170,791930,Free to Play
58171,791930,Casual
58172,791930,Indie
58173,791950,Casual
58174,791950,Simulation
58175,791950,Adventure
58176,791960,Casual
58177,791960,Action
58178,791960,Indie
58179,791970,Strategy
58180,791970,Action
58181,791970,Indie
58182,791990,Simulation
58183,791990,Strategy
58184,791990,Sports
58185,792000,Casual
58186,792000,Indie
58187,792000,Strategy
58188,792030,Indie
58189,792030,Casual
58190,792030,Story Rich
58191,792050,Sports
58192,792050,Fishing
58193,792050,Free to Play
58194,792060,Action
58195,792060,Fighting
58196,792060,2D
58197,792070,RPG
58198,792070,Indie
58199,792070,Casual
58200,792080,Indie
58201,792100,Indie
58202,792100,Simulation
58203,792100,Programming
58204,792160,Adventure
58205,792160,Casual
58206,792160,Strategy
58207,792190,Action
58208,792190,Indie
58209,792190,Shoot 'Em Up
58210,792230,Action
58211,792230,Indie
58212,792230,Casual
58213,792320,Early Access
58214,792320,Action
58215,792320,Indie
58216,792340,Indie
58217,792340,Casual
58218,792340,VR
58219,792350,Action
58220,792350,Indie
58221,792370,Adventure
58222,792370,Point & Click
58223,792370,Indie
58224,792400,Early Access
58225,792400,Strategy
58226,792410,Indie
58227,792410,Casual
58228,792480,Early Access
58229,792480,Free to Play
58230,792480,Casual
58231,792500,Early Access
58232,792500,Action
58233,792500,Indie
58234,792560,Action
58235,792560,Adventure
58236,792560,Indie
58237,792570,Early Access
58238,792570,Free to Play
58239,792570,Indie
58240,792640,Indie
58241,792640,Casual
58242,792650,Casual
58243,792650,Indie
58244,792650,Simulation
58245,792660,Strategy
58246,792660,Simulation
58247,792660,Wargame
58248,792670,Early Access
58249,792670,Action
58250,792670,Casual
58251,792680,Action
58252,792680,Indie
58253,792680,Gore
58254,792710,Early Access
58255,792710,Level Editor
58256,792710,Platformer
58257,792720,Action
58258,792720,Sports
58259,792720,Indie
58260,792760,Indie
58261,792760,Gore
58262,792760,Violent
58263,792800,Action
58264,792800,Adventure
58265,792800,Indie
58266,792810,Adventure
58267,792810,Indie
58268,792810,Casual
58269,792820,Adventure
58270,792850,Indie
58271,792850,Multiplayer
58272,792850,Puzzle
58273,792860,Indie
58274,792860,Action
58275,792860,Casual
58276,792870,Action
58277,792870,Indie
58278,792870,Casual
58279,792880,Action
58280,792880,Indie
58281,792880,Stealth
58282,792900,Action
58283,792900,Violent
58284,792930,Strategy
58285,792930,Simulation
58286,792930,Indie
58287,792940,Early Access
58288,792940,Action
58289,792940,Adventure
58290,792970,Early Access
58291,792970,Indie
58292,792970,Racing
58293,792990,Early Access
58294,792990,RPG
58295,792990,Massively Multiplayer
58296,793000,Indie
58297,793000,Casual
58298,793000,Action
58299,793010,Action
58300,793010,Indie
58301,793010,Casual
58302,793030,Early Access
58303,793030,Action
58304,793030,Indie
58305,793050,Free to Play
58306,793050,Strategy
58307,793050,RTS
58308,793150,Free to Play
58309,793150,Simulation
58310,793150,Anime
58311,793180,Strategy
58312,793180,Adventure
58313,793180,RPG
58314,793200,Adventure
58315,793200,Indie
58316,793200,Casual
58317,793210,Adventure
58318,793210,Indie
58319,793210,Simulation
58320,793220,Adventure
58321,793220,Indie
58322,793240,Action
58323,793240,Indie
58324,793240,Casual
58325,793250,Strategy
58326,793250,Indie
58327,793250,Casual
58328,793260,Strategy
58329,793260,Indie
58330,793260,Turn-Based
58331,793280,Early Access
58332,793280,Action
58333,793280,Indie
58334,793350,Action
58335,793350,Casual
58336,793350,Indie
58337,793360,Action
58338,793360,Casual
58339,793360,3D Platformer
58340,793410,RPG
58341,793410,Indie
58342,793410,Nudity
58343,793450,Sexual Content
58344,793450,Indie
58345,793450,Adventure
58346,793480,Indie
58347,793480,Casual
58348,793490,Massively Multiplayer
58349,793490,Free to Play
58350,793490,Strategy
58351,793510,Violent
58352,793510,Adventure
58353,793510,Indie
58354,793570,Early Access
58355,793570,Indie
58356,793570,Action
58357,793600,Hack and Slash
58358,793600,Indie
58359,793600,Action
58360,793620,Action
58361,793620,Indie
58362,793620,First-Person
58363,793630,Action
58364,793630,Indie
58365,793630,Shoot 'Em Up
58366,793640,Action
58367,793640,Indie
58368,793640,Casual
58369,793670,Indie
58370,793670,Action
58371,793670,Gore
58372,793690,Early Access
58373,793690,Strategy
58374,793690,VR
58375,793700,Indie
58376,793700,Casual
58377,793700,Simulation
58378,793710,Indie
58379,793710,Casual
58380,793740,Indie
58381,793740,Action
58382,793740,Adventure
58383,793760,Early Access
58384,793760,Simulation
58385,793760,Strategy
58386,793820,Adventure
58387,793820,Indie
58388,793820,Action
58389,793880,Casual
58390,793880,Simulation
58391,793880,Indie
58392,793940,Casual
58393,793940,Simulation
58394,793940,Singleplayer
58395,793970,Racing
58396,793970,Adventure
58397,793970,Sports
58398,793990,Indie
58399,793990,Casual
58400,794030,Adventure
58401,794030,RPG
58402,794030,Indie
58403,794050,Massively Multiplayer
58404,794050,Simulation
58405,794050,Racing
58406,794180,Simulation
58407,794180,Casual
58408,794180,Sports
58409,794190,Sports
58410,794190,Indie
58411,794190,Simulation
58412,794230,Early Access
58413,794230,Indie
58414,794230,Adventure
58415,794260,RPG
58416,794260,Open World
58417,794260,Survival
58418,794270,Early Access
58419,794270,Adventure
58420,794270,Action
58421,794300,Sexual Content
58422,794300,Action
58423,794300,Adventure
58424,794360,Casual
58425,794360,Adventure
58426,794360,Indie
58427,794390,RPG
58428,794390,Action
58429,794390,Indie
58430,794410,Indie
58431,794410,Casual
58432,794410,Action
58433,794480,Action
58434,794480,Indie
58435,794480,Adventure
58436,794490,Early Access
58437,794490,Adventure
58438,794490,Simulation
58439,794530,Action
58440,794530,Indie
58441,794530,RPG
