appid,genres
843760,Violent;Gore;Adventure
843780,Casual;Indie;Simulation
843790,Casual;Indie;Simulation;Strategy;Early Access
843820,Violent;Action;Casual
843840,Casual;Indie;Early Access
843860,Action;Adventure;Indie;Simulation
843870,Casual
843890,Action;Casual;Indie
843900,Violent;Gore;Action;Indie;RPG;Strategy
843920,Casual;Indie;Strategy
843930,Indie
843980,Action;Indie
843990,Action;Indie;Early Access
844030,Violent;Action;Indie;RPG;Strategy
844040,Action;Racing;Simulation;Sports
844050,Action;Indie;Racing;RPG;Simulation
844080,Casual;Indie;Simulation
844130,Adventure;Indie
844140,Action;Casual;Simulation
844160,Casual;Indie
844180,Action;Casual;Indie
844210,Casual;Early Access
844250,Indie;RPG;Simulation;Strategy;Early Access
844290,Action
844300,Action;Indie
844310,Indie;Simulation;Sports
844330,Gore;Action;Adventure;Simulation;Strategy
844350,Casual;Indie;Strategy
844380,Action;Casual;Free to Play;Indie
844420,Violent;Gore;Action;Indie;RPG;Strategy
844440,Action;Indie;Early Access
844490,Free to Play;Indie;Strategy
844580,Action;Indie;Strategy
844590,Simulation
844610,Sexual Content;Nudity;Casual;Indie
844620,Violent;Indie;Early Access
844660,Casual;Indie
844750,Indie;Racing;Simulation;Sports
844760,Adventure;Casual;Indie
844800,Action;Casual;Indie
844820,Adventure;Casual;Simulation
844850,Action;Adventure;Casual;Indie;RPG;Early Access
844900,Simulation;Sports
844920,Adventure;Casual;Indie
844930,Adventure;Indie;RPG
844950,Adventure;Indie;RPG
844970,Action;Casual;Indie
844990,Action;Adventure
845040,Action;Indie;Strategy;Early Access
845060,Casual;Indie;Simulation
845070,Adventure;Free to Play
845080,Action;Casual;Indie
845110,Adventure;Indie;RPG;Strategy;Early Access
845150,Casual;Indie
845170,Casual
845200,Action;Adventure;Indie
845210,Utilities;Early Access
845250,Simulation
845270,Indie
845290,Action;Adventure;Casual;Indie
845350,Casual;Indie
845380,Sexual Content;Nudity;Violent;Action;Casual;Indie
845390,Action;Indie
845400,Casual;Early Access
845420,Audio Production;Utilities
845440,Action;Indie;Early Access
845460,Casual;Indie;Strategy
845480,Adventure;Casual;Indie
845490,Action;Adventure;Indie;RPG;Early Access
845500,Casual;Indie
845510,Adventure;Indie;Simulation;Strategy
845520,Indie;Simulation;Strategy
845530,Indie;Strategy;Early Access
845570,Action;Adventure;Casual;Indie
845590,Indie;Simulation;Early Access
845600,Action;Adventure;Indie
845630,Action;Adventure;Indie;Massively Multiplayer;Simulation;Early Access
845650,Action;Adventure;Indie;Racing;Strategy
845690,Indie;Strategy;Early Access
845700,Action;Casual;Indie
845730,Casual;Indie;Sports
845750,Action;Adventure;Indie
845760,Indie;Racing;Simulation;Sports
845820,Indie;Simulation
845840,Indie
845860,Casual;Indie;Strategy
845870,Gore;Indie;Early Access
845880,Action;RPG
845900,Casual;Indie
845940,Action;Casual;Indie
845960,Adventure;Indie
845970,Action;Casual;Simulation;Strategy
846010,Violent;Gore;Action;Adventure;Casual;Indie
846020,Adventure;Free to Play;Indie;RPG;Strategy
846050,Indie;Simulation;Strategy
846080,Casual;Indie
846110,Action;Adventure;Indie;RPG
846120,Action;Indie;Simulation
846130,Action;Indie;Strategy
846150,Action;Indie;Simulation
846200,Adventure;Indie;RPG;Strategy
846210,Adventure;Indie;RPG
846220,Adventure;Casual;Indie
846240,Action;Indie;Simulation
846250,Sexual Content;Nudity;Action;Indie;RPG
846330,Adventure;Early Access
846340,Casual;Free to Play;Indie;Strategy
846370,Action;Casual;Indie;Strategy
846430,Action;Casual;Indie
846440,Action;Adventure;Casual;Indie
846470,Action;Adventure;Casual
846490,Strategy
846530,Casual;Indie;Simulation;Strategy
846670,Adventure;Casual;Indie;RPG
846690,Adventure;Casual
846700,Adventure;Casual
846710,Adventure;Indie;RPG
846780,Action;Free to Play;Indie
846790,Casual;Indie;Simulation
846800,Action;Casual;Indie
846820,Adventure;Indie;RPG
846880,Adventure;Indie;RPG
847100,Adventure;Indie;RPG
847230,Indie;RPG
847240,Strategy
847290,Adventure;Indie;RPG
847300,Adventure;Indie;RPG
847310,Adventure;Indie;RPG
847360,Action;Adventure
847370,Action;Adventure
847390,Action;Casual;Indie
847450,Indie;RPG
847460,Action;Adventure;Indie;RPG;Early Access
847490,Action;Casual;Indie
847530,Action;Casual;Indie;Sports
847570,Action;Adventure;Indie
847580,Indie
847600,Action;Indie
847630,Casual;Indie;Simulation;Strategy
847650,Free to Play;Simulation
847660,Adventure
847790,Indie;Simulation
847800,Action;Indie
847860,Adventure;Indie;Simulation
847870,Action;Adventure;Casual;Indie;Racing;Simulation;Sports
847890,Free to Play;Indie
847900,Casual;Indie
847940,RPG
847950,Indie;Early Access
848010,Action;Adventure;Indie
848090,Action;Indie
848100,Action;Strategy
848150,Action;Adventure;Indie;Early Access
848200,Action;Indie;RPG
848230,Action;Casual;Indie
848260,Casual;Indie;Racing;Simulation;Sports
848270,Action;Adventure;Casual;Indie
848280,Casual;Indie
848300,Casual;Indie
848310,Casual;Indie;Simulation;Strategy;Early Access
848350,Action;Casual
848410,Indie;Simulation
848450,Adventure;Indie;Early Access
848500,Action
848520,Action;Indie
848540,Action;Adventure;Casual;Indie
848550,Adventure;Casual;Indie
848610,Casual;Indie;Simulation;Early Access
848630,Action
848640,Action;Adventure;Indie
848650,Casual;Indie
848660,Indie
848670,Action;Adventure;Indie
848680,Action;Adventure;Indie
848700,Free to Play
848710,Casual;Indie;Strategy;Early Access
848720,Action;Indie
848730,Adventure;Indie
848740,Action;Indie
848750,Casual
848770,Action;Adventure;Indie
848780,Action;Casual;Indie;Strategy
848810,Casual;Indie
848890,Action;Adventure;Casual;Indie;RPG
848930,Indie
848960,Casual;Racing
849000,Casual;Indie;Simulation
849070,Adventure;Casual;Indie;RPG;Strategy
849270,Action;Casual;Indie;Early Access
849320,Casual;Indie
849350,Adventure;Casual;Indie
849360,Action;Casual
849390,Indie
849420,Adventure;Casual;Indie
849520,Action;Adventure;Indie
849550,Action;Casual
849560,Adventure;Indie;RPG
849600,Violent;Action;Casual;Indie;Early Access
849620,Action;Casual;Simulation;Strategy
849630,Action;Indie;Sports
849670,Action;Indie;Early Access
849680,Action;Indie
849690,Adventure;Casual;Indie;Simulation;Accounting
849790,Indie;Strategy
849800,Adventure;Indie
849840,Casual;Indie;Simulation;Strategy
849860,Action;Massively Multiplayer;Early Access
849870,Action;Adventure;Indie
849900,Action;Adventure;Indie
849910,Action;Adventure;Indie
849920,RPG
849940,Action
849970,Adventure;Indie;RPG
849980,Casual;Indie
850000,Adventure;Indie;RPG
850040,Indie
850050,Casual
850060,Action;Adventure;RPG
850110,Casual;Indie;Strategy
850230,Free to Play;Sports;Strategy
850250,Action;Indie
850270,Casual;Indie;Racing;Sports
850310,RPG
850330,Casual
850340,Casual
850450,Adventure;Casual;Indie
850500,Casual;Indie;Simulation;Sports
850550,Violent;Gore;Action;Adventure;Casual;Sports
850630,Casual;Indie;Simulation
850690,Action;Adventure;Indie
850710,Action;Casual;Indie;RPG;Simulation;Sports;Strategy
850740,Adventure;Casual;Indie
850780,Action;Casual;Simulation;Early Access
850790,Casual;Indie
850810,Adventure;Indie
850820,Indie;RPG
850830,Adventure;Casual;Indie;RPG
850880,Action;Casual;Indie;Sports
850910,Casual;Simulation
850920,Action
850930,Adventure;Casual;Indie;RPG
850940,Simulation
850950,Indie;Simulation
850960,Action;Simulation
851000,Casual;Indie
851010,Indie;Simulation
851040,Indie;Strategy
851050,Action;Adventure;Indie
851080,Action;Adventure;Indie;RPG
851100,Action;Adventure;Indie
851110,Casual;Racing;Simulation;Early Access
851180,Action;Adventure;Indie
851200,Casual;Indie
851220,Action;Indie;Simulation
851250,Action;Adventure;Casual;Indie
851290,Casual;Indie
851320,Adventure;Casual;Indie
851350,Simulation
851370,Action;Adventure;Indie
851490,Action;Adventure;Casual;Indie
851520,Action;Casual;Simulation;Strategy
851530,Action;Free to Play;Indie
851570,Violent;Action;Casual;Indie;Early Access
851580,Casual;Indie
851640,Indie;Racing;Early Access
851650,Casual;Free to Play;Indie;Strategy
851670,Casual;Indie
851710,Action;Casual;Simulation;Strategy
851730,Casual;Indie
851770,Action;Indie
851790,Indie;Simulation;Strategy
851810,Casual;Free to Play;Indie
851820,RPG;Simulation;Strategy
851840,Casual;Indie;RPG
851880,Adventure;Indie
851890,Action;Adventure
851920,Action;Casual;Indie
851930,Indie;Simulation;Strategy;Early Access
851940,Indie;Racing;Sports
851980,Action;Casual;Indie;Sports
852050,Casual;Indie
852060,Action;Casual;Indie
852070,Action;Casual;Indie
852080,Action;Casual;Indie
852110,Casual;Indie
852160,Adventure;Casual;Indie;RPG
852180,Action;Adventure;Indie;Simulation;Strategy
852190,Action;Casual;Indie
852250,Action;Casual;Free to Play;Indie
852310,Action;Indie
852320,Casual;Indie
852340,Action;Adventure;Casual;Free to Play;Indie;Early Access
852390,Action;Indie
852450,Action;Casual;Free to Play;Indie;Simulation;Sports
852500,Action;Free to Play;Indie;RPG;Strategy
852530,Action;Indie;Sports
852570,Action;Indie
852590,Action;Indie
852630,Casual;Indie
852660,Casual;Indie;Strategy
852720,Action;Casual;Indie
852740,Adventure;Indie;Simulation
852750,Adventure;Casual;Indie
852760,Action;Adventure;Indie
852790,Adventure;Casual;Indie;RPG
852810,Action;Indie
852860,Action;Adventure;Indie
852880,Adventure;Indie;Early Access
852900,Action;Adventure;Indie
852910,Adventure
852920,Action;Adventure;Indie;Early Access
853000,Indie
853020,Violent;Gore;Action;Adventure;Indie
853040,Action;Adventure;Indie
853110,Casual;Indie
853120,Action;Massively Multiplayer;Simulation
853140,Strategy;Early Access
853200,Action;Indie;Racing;Sports
853210,Casual;Indie;Simulation
853220,Adventure;Indie;Strategy
853240,Action;Indie;Early Access
853250,Adventure;Casual;Free to Play;Indie;RPG
853260,Casual;Indie;Strategy
853290,Action;Indie
853300,Adventure;Casual;Indie
853310,Adventure;Indie
853380,Action;Casual;Indie
853410,Indie
853480,Indie;Simulation
853490,Adventure;Casual;Indie
853500,Adventure;Casual;Indie
853550,Casual;Indie;Simulation
853580,Action;Adventure;Casual;Indie
853590,Casual;Indie
853610,Action;Indie
853620,Casual;Indie
853760,Adventure;Indie;RPG
853770,Violent;Gore;Action;Indie;Early Access
853780,Action;Indie
853830,Casual;Simulation
853850,Casual;Indie;Strategy
853860,Casual;Indie
853900,Indie
853940,Action;Adventure;Indie;RPG
853980,Action;Casual;Indie
854030,Adventure;Casual;Indie
854060,Action;Adventure;Indie
854120,Adventure;Indie;Strategy
854150,Casual;Indie;Racing;Sports
854160,Adventure;Indie
854190,Violent;Gore;Action;Adventure;Indie
854250,Simulation
854310,Action;Indie;Early Access
854330,Casual
854390,Casual
854400,Action;Casual;Indie;Massively Multiplayer;Early Access
854450,Action;Adventure
854510,Strategy
854550,Action
854560,Casual;Strategy
854570,Adventure;Indie
854650,Action;Indie
854670,Action;Adventure;RPG
854680,Adventure;Indie;Early Access
854690,Adventure;Casual;Indie
854740,Sexual Content;Nudity;Violent;Casual;Indie;RPG
854770,Violent;Gore;Action;Indie;Early Access
854810,Indie;Simulation;Sports
854830,Casual;Indie
854860,Adventure;Casual;Indie;Strategy;Early Access
854870,Violent;Adventure;Indie
854890,Indie;Sports;Strategy;Early Access
854950,Casual;Indie
855010,Strategy
855030,Adventure;Casual;Indie
855050,Casual
855100,Action;Indie;Simulation
855160,Casual;Simulation;Sports
855190,Indie
855320,Adventure;Casual;Indie
855480,Action;Indie;Strategy
855490,Action;Racing
855510,Indie
855530,Nudity;Violent;Adventure;Indie;RPG
855580,Action;Adventure;Casual;Free to Play;Indie;Racing;RPG;Simulation;Sports
855620,Action;Casual;Indie
855630,Adventure;Indie
855640,Adventure;Casual;Indie
855650,Action;Racing
855670,Adventure;Casual;Indie;Strategy
855700,Casual;Indie;Racing
855730,Casual;Indie
855760,Adventure;Casual
855800,Adventure;Casual;Indie;Simulation
855850,Action;Casual;Indie
855860,Action;Indie
855970,Action;Indie;Early Access
855980,Casual;Indie
856010,Indie;Simulation;Strategy;Early Access
856040,Indie
856060,Casual
856080,Adventure
856100,Casual;Indie;Sports
856110,Action;Indie;Early Access
856120,Casual;Indie
856130,Action;Adventure;Indie;RPG;Simulation;Sports;Strategy
856160,Violent;Action;Early Access
856170,Action;Casual;Indie;Simulation;Strategy;Early Access
856190,Action;Indie;Strategy
856220,Action;Adventure;Casual;Indie;Strategy;Early Access
856240,Indie
856260,Adventure;Casual
856270,Adventure;Indie;Early Access
856300,Casual;Free to Play;Indie;Simulation;Sports;Early Access
856310,Adventure;Indie;RPG
856320,Violent;Gore;Action;Adventure;Casual;Indie;Racing
856350,Action;Indie
856370,Casual;Indie;RPG
856380,Indie;Racing
856390,Action;Indie;Early Access
856400,Adventure;Indie
856410,Casual;Indie
856420,Casual;Indie
856430,Casual;Indie
856440,Adventure;Casual;Indie
856450,Indie;Simulation;Strategy
856490,Indie;Simulation
856500,Action;Casual;Indie
856510,Action;Casual;Indie
856540,Action;Adventure;Indie
856550,Action;Indie;Strategy
856560,Action;Adventure;Casual;Indie;RPG
856580,Action;Indie
856600,Adventure;Casual;Indie
856610,Action;Indie;Early Access
856620,Free to Play;Early Access
856650,Indie;Racing;Simulation;Early Access
856670,Casual;Indie
856730,Action;Casual;Indie
856750,Action;Adventure;Casual;Indie;Early Access
856760,Nudity;Adventure;Casual;Indie
856770,Action;Indie
856790,Indie;Simulation;Strategy
856880,Free to Play;Indie;RPG
856980,Indie
857010,Action;Adventure;Casual;Indie
857020,Action;Adventure;Casual;Indie
857050,Casual;Simulation;Sports
857080,Adventure;Casual;Indie
857110,Action;Casual;Indie
857130,Casual
857140,Action;Casual;Indie
857160,Action;Adventure;Casual;Indie
857180,Casual;Indie;Simulation;Early Access
857240,Violent;Action;Indie;Massively Multiplayer;RPG;Strategy;Early Access
857300,Adventure;Indie;RPG
857320,Design & Illustration;Utilities;Game Development
857330,Action;Indie;Strategy
857340,Action;Casual;Indie
857370,Action;Casual;Indie;Strategy
857410,Adventure
857420,Action;Indie
857450,Adventure;Casual
857460,Action;Indie
857470,Adventure;Casual;Indie;Simulation
857480,Indie;Simulation
857500,Action;Indie
857510,Casual;Indie
857520,Racing
857570,Indie;RPG;Simulation;Strategy
857600,Action;Indie
857680,Simulation;Strategy
857690,Sexual Content;Nudity;Adventure;Casual;Indie;Simulation
857700,Violent;Action;Casual;Indie;Simulation
857710,Action;Indie
857740,Action;Indie;Racing;Early Access
857770,Action;Indie
857790,Adventure;Casual;Indie;Racing
857800,Adventure;Casual;Indie
857820,Adventure;Casual;Indie;Racing
857840,Action;Adventure;Casual;Indie;Early Access
857850,Action;Adventure;Indie;Strategy;Early Access
857860,Adventure;Indie;Early Access
857890,Action;Adventure;Indie;RPG;Strategy;Early Access
857900,Action;Indie
857940,Action;Casual;Indie
857950,Adventure;Indie
858010,Adventure;Casual;RPG;Simulation
858040,Casual;Indie;Strategy
858050,Indie;Simulation
858060,Action;Adventure;Casual;Free to Play;Indie;RPG;Strategy
858080,Action;Adventure;Casual;Indie
858100,Indie;RPG
858170,Adventure;Indie;RPG;Simulation;Strategy
858180,Casual;Indie
858210,Action;Indie;Early Access
858250,Action;Adventure;Indie;Early Access
858320,Action;Indie
858360,Action;Adventure;Indie
858370,Action;Adventure;Casual;Indie
858380,Adventure;Casual;Free to Play
858410,Adventure;Casual;Indie
858420,Action;Casual;Simulation
858440,Adventure;Indie
858490,Indie;RPG
858590,Action;Indie;Early Access
858680,Action;Indie;Early Access
858760,Casual;Indie
858780,Adventure;Indie;RPG
858810,Indie;Simulation;Strategy
858830,Adventure
858840,Casual;Indie
858860,Action;Indie;Strategy;Early Access
858870,Adventure;Indie
858880,Action;Adventure;Indie
858940,Casual
858950,Casual;Indie
858960,Action;Casual;Indie;Early Access
859070,Action;Casual;Indie
859090,Free to Play;Indie;Racing
859150,Adventure;RPG
859170,Action;Massively Multiplayer
859180,Casual;Free to Play;Simulation;Strategy
859200,Action;Indie;RPG
859220,Violent;Gore;Action;Adventure;Free to Play
859280,Adventure;Indie;RPG
859340,Adventure;Indie
859350,Action;Indie
859370,Action;Casual;Indie
859380,Casual
859420,Action;Adventure;Indie;Early Access
859440,Action;Indie;Strategy
859460,Adventure;Indie
859480,Adventure;Casual;Indie;Simulation
859530,Adventure;Casual;Indie
859560,Casual;Simulation;Early Access
859610,Action;Indie
859640,Adventure;Indie
859660,Action;Indie;Racing;Sports
859680,Action;Casual;Indie;RPG
859700,Violent;Gore;Action;Simulation;Sports
859720,Casual;Strategy;Early Access
859740,Adventure;Casual;Indie;Simulation
859820,Action;Indie
859860,Action;Adventure;Indie;Simulation;Strategy
859870,Casual;Indie;Racing
859900,Action;Adventure;Casual;Indie
859920,Casual;Massively Multiplayer;Simulation
859950,Adventure;Casual;Indie
859960,Casual;Indie;Strategy
859970,Casual;Indie
859990,Action;Casual;Indie;Strategy;Early Access
860030,Casual;Indie;Simulation
860070,Violent;Gore;Action;Casual;Indie
860080,Action;Indie
860090,Sexual Content;Nudity;Casual;Indie;Simulation
860160,Action;Casual;Indie
860190,Action;Early Access
860200,Action;Casual;Indie
860220,Adventure;Casual;Indie;Sports
860240,Action;Adventure;Casual;Indie
860260,Action;Indie
860270,Action;Massively Multiplayer;RPG;Early Access
860280,Adventure;Indie;Strategy
860320,Strategy
860330,Action;Casual;Free to Play;Indie
860340,Action;Casual;Simulation
860350,Action;Casual;Simulation
860380,Casual;Simulation;Strategy
860390,Casual;Simulation;Strategy
860400,Adventure;Casual;Indie;RPG
860430,Violent;Indie
860440,Adventure;Casual;Indie;Simulation
860450,Indie;Strategy
860480,Adventure;Casual;Indie;RPG
860490,Adventure;Casual;Indie;RPG
860500,Action;Adventure;Indie;Early Access
860520,Adventure;Casual;Indie
860530,Casual;Indie;Racing
860550,Casual;Simulation
860570,Indie
860580,Sports
860590,Action;Indie
860600,Indie
860620,Action;Adventure;Indie;Simulation
860640,Adventure
860650,Adventure;Casual;Indie
860660,Violent;Gore;Action;Indie;Early Access
860670,Action;Adventure;Indie;RPG;Strategy;Early Access
860680,Action;Indie
860730,Free to Play;Indie
860770,Casual;Indie
860790,Action;Adventure;Casual;Indie
