appid,platform
883790,windows
883810,windows
883830,windows
883860,windows
883870,windows
883870,mac
883900,windows
883930,windows
883960,windows
883970,windows
884050,windows
884160,windows
884160,linux
884200,windows
884210,windows
884230,windows
884250,windows
884260,windows
884260,mac
884260,linux
884270,windows
884290,windows
884350,windows
884370,windows
884390,windows
884400,windows
884400,mac
884400,linux
884410,windows
884410,mac
884410,linux
884420,windows
884420,mac
884420,linux
884430,windows
884430,mac
884430,linux
884440,windows
884470,windows
884500,windows
884530,windows
884550,windows
884590,windows
884640,windows
884640,mac
884640,linux
884660,windows
884770,windows
884770,mac
884770,linux
884800,windows
884830,windows
884830,mac
884880,windows
884900,windows
884930,windows
884960,windows
884960,mac
884960,linux
884990,windows
885000,windows
885030,windows
885090,windows
885090,mac
885100,windows
885100,mac
885110,windows
885110,mac
885120,windows
885120,mac
885120,linux
885140,windows
885150,windows
885170,windows
885170,mac
885180,windows
885180,mac
885190,windows
885220,windows
885240,windows
885240,mac
885240,linux
885290,windows
885310,windows
885320,windows
885380,windows
885380,mac
885390,windows
885390,mac
885390,linux
885470,windows
885470,mac
885570,windows
885590,windows
885600,windows
885630,windows
885640,windows
885640,mac
885640,linux
885650,windows
885650,mac
885650,linux
885690,windows
885730,windows
885780,windows
885790,windows
885790,mac
885810,windows
885810,mac
885950,windows
886010,windows
886010,linux
886020,windows
886040,windows
886070,windows
886180,windows
886180,mac
886180,linux
886200,windows
886230,windows
886250,windows
886270,windows
886290,windows
886300,windows
886310,windows
886330,windows
886350,windows
886350,mac
886360,windows
886370,windows
886380,windows
886380,mac
886390,windows
886390,linux
886450,windows
886460,windows
886470,windows
886490,windows
886520,windows
886580,windows
886580,mac
886590,windows
886600,windows
886610,windows
886630,windows
886670,windows
886730,windows
886780,windows
886820,windows
886830,windows
886900,windows
886950,windows
886950,mac
886950,linux
886960,windows
886960,mac
886970,windows
887060,windows
887060,mac
887160,windows
887170,windows
887280,windows
887300,windows
887340,windows
887370,windows
887400,windows
887400,mac
887400,linux
887440,windows
887510,windows
887520,windows
887530,windows
887550,windows
887590,windows
887590,mac
887630,windows
887660,windows
887710,windows
887730,windows
887740,windows
887750,windows
887800,windows
887820,windows
887850,windows
887870,windows
887880,windows
887890,windows
887900,windows
887900,mac
887930,windows
887950,windows
887960,windows
887970,windows
888010,windows
888010,mac
888030,windows
888040,windows
888070,windows
888090,windows
888220,windows
888250,windows
888260,windows
888310,windows
888310,mac
888380,windows
888400,windows
888400,mac
888480,windows
888540,windows
888560,windows
888560,mac
888570,windows
888610,windows
888610,linux
888620,windows
888630,windows
888640,windows
888670,windows
888690,windows
888710,windows
888740,windows
888750,windows
888750,mac
888750,linux
888760,windows
888790,windows
888800,windows
888810,windows
888810,mac
888900,windows
888970,windows
888990,windows
888990,mac
889030,windows
889040,windows
889080,windows
889100,windows
889150,windows
889170,windows
889210,windows
889220,windows
889240,windows
889260,windows
889290,windows
889320,windows
889400,windows
889400,mac
889450,windows
889460,windows
889470,windows
889480,windows
889510,windows
889520,windows
889530,windows
889600,windows
889720,windows
889720,mac
889720,linux
889730,windows
889730,mac
889730,linux
889740,windows
889760,windows
889760,mac
889760,linux
889770,windows
889790,windows
889850,windows
889970,windows
889970,mac
889990,windows
890070,windows
890110,windows
890130,windows
890130,mac
890130,linux
890180,windows
890180,mac
890180,linux
890210,windows
890220,windows
890280,windows
890300,windows
890310,windows
890340,windows
890340,mac
890340,linux
890400,windows
890470,windows
890500,windows
890570,windows
890590,windows
890630,windows
890630,mac
890630,linux
890640,windows
890680,windows
890710,windows
890710,mac
890710,linux
890740,windows
890740,linux
890750,windows
890750,mac
890750,linux
890780,windows
890800,windows
890820,windows
890880,windows
890900,windows
890900,mac
890910,windows
890920,windows
890930,windows
890940,windows
890970,windows
891050,windows
891090,windows
891100,windows
891110,windows
891120,windows
891130,windows
891150,windows
891180,windows
891190,windows
891200,windows
891220,windows
891270,windows
891310,windows
891320,windows
891330,windows
891330,mac
891330,linux
891340,windows
891350,windows
891380,windows
891470,windows
891510,windows
891570,windows
891570,mac
891570,linux
891580,windows
891580,mac
891580,linux
891590,windows
891590,mac
891590,linux
891600,windows
891600,mac
891600,linux
891610,windows
891610,mac
891610,linux
891620,windows
891620,mac
891620,linux
891640,windows
891640,mac
891640,linux
891650,windows
891650,mac
891650,linux
891670,windows
891670,mac
891670,linux
891700,windows
891700,mac
891710,windows
891710,mac
891720,windows
891720,mac
891790,windows
891850,windows
891850,mac
891850,linux
891860,windows
891860,mac
891870,windows
891870,mac
891890,windows
891890,mac
891920,windows
891950,windows
891960,windows
892020,windows
892130,windows
892170,windows
892180,windows
892180,mac
892180,linux
892210,windows
892380,windows
892420,windows
892440,windows
892440,mac
892470,windows
892490,windows
892510,windows
892550,windows
892550,mac
892560,windows
892630,windows
892640,windows
892650,windows
892690,windows
892690,mac
892690,linux
892760,windows
892780,windows
892780,mac
892830,windows
892880,windows
892900,windows
892910,windows
892910,mac
892910,linux
892930,windows
892930,mac
892960,windows
893010,windows
893020,windows
893030,windows
893040,windows
893040,mac
893050,windows
893060,windows
893070,windows
893090,windows
893140,windows
893140,mac
893140,linux
893150,windows
893170,windows
893170,mac
893180,windows
893330,windows
893350,windows
893390,windows
893450,windows
893460,windows
893470,windows
893480,windows
893490,windows
893490,linux
893510,windows
893510,mac
893520,windows
893560,windows
893570,windows
893590,windows
893610,windows
893620,windows
893640,windows
893650,windows
893680,windows
893690,windows
893710,windows
893730,windows
893730,mac
893730,linux
893740,windows
893740,mac
893740,linux
893790,windows
893790,mac
893870,windows
893940,windows
893960,windows
894000,windows
894000,mac
894000,linux
894010,windows
894050,windows
894070,windows
894110,windows
894110,mac
894110,linux
894120,windows
894160,windows
894270,windows
894310,windows
894330,windows
894340,windows
894380,windows
894390,windows
894390,mac
894390,linux
894420,windows
894420,mac
894450,windows
894460,windows
894460,mac
894460,linux
894540,windows
894570,windows
894570,mac
894630,windows
894730,windows
894740,windows
894750,windows
894790,windows
894820,windows
894830,windows
894890,windows
894900,windows
894900,mac
894920,windows
894930,windows
895060,windows
895080,windows
895120,windows
895140,windows
895140,mac
895150,windows
895170,windows
895180,windows
895210,windows
895220,windows
895330,windows
895330,mac
895330,linux
895360,windows
895370,windows
895370,linux
895380,windows
895420,windows
895420,mac
895420,linux
895430,windows
895470,windows
895550,windows
895570,windows
895570,mac
895570,linux
895580,windows
895600,windows
895610,windows
895610,mac
895650,windows
895670,windows
895670,mac
895710,windows
895750,windows
895820,windows
895820,mac
895820,linux
895850,windows
895860,windows
895890,windows
895920,windows
895930,windows
895930,linux
895940,windows
895960,windows
895980,windows
895990,windows
895990,mac
896030,windows
896040,windows
896070,windows
896110,windows
896160,windows
896170,windows
896180,windows
896220,windows
896240,windows
896340,windows
896340,mac
896340,linux
896350,windows
896370,windows
896370,linux
896380,windows
896400,windows
896420,windows
896460,windows
896460,mac
896460,linux
896500,windows
896510,windows
896550,windows
896550,mac
896570,windows
896590,windows
896590,mac
896650,windows
896700,windows
896700,mac
896730,windows
896730,mac
896850,windows
896860,windows
896880,windows
896890,windows
896960,windows
896970,windows
896990,windows
897000,windows
897010,windows
897020,windows
897030,windows
897030,mac
897030,linux
897040,windows
897100,windows
897210,windows
897270,windows
897290,windows
897300,windows
897330,windows
897330,mac
897360,windows
897390,windows
897390,mac
897400,windows
897400,mac
897420,windows
897420,linux
897440,windows
897530,windows
897550,windows
897630,windows
897690,windows
897700,windows
897760,windows
897770,windows
897800,windows
897820,windows
897820,mac
897820,linux
897830,windows
897830,mac
897830,linux
897880,windows
897910,windows
897910,mac
897910,linux
897940,windows
897950,windows
898000,windows
898040,windows
898080,windows
898090,windows
898120,windows
898160,windows
898170,windows
898180,windows
898240,windows
898250,windows
898260,windows
898260,mac
898290,windows
898320,windows
898340,windows
898380,windows
898440,windows
898450,windows
898460,windows
898530,windows
898530,mac
898540,windows
898540,mac
898580,windows
898590,windows
898650,windows
898650,mac
898680,windows
898690,windows
898740,windows
898760,windows
898780,windows
898830,windows
898930,windows
898940,windows
898980,windows
899000,windows
899020,windows
899090,windows
899100,windows
899180,windows
899190,windows
899200,windows
899220,windows
899220,linux
899240,windows
899270,windows
899290,windows
899340,windows
899340,mac
899370,windows
899390,windows
899440,windows
899480,windows
899530,windows
899540,windows
899570,windows
899570,mac
899590,windows
899590,mac
899590,linux
899610,windows
899620,windows
899760,windows
899930,windows
899930,mac
899940,windows
899960,windows
899970,windows
899990,windows
900010,windows
900010,mac
900010,linux
900020,windows
900050,windows
900050,mac
900270,windows
900340,windows
900370,windows
900370,mac
900370,linux
900380,windows
900380,mac
900380,linux
900390,windows
900390,mac
900790,windows
901000,windows
901000,mac
901000,linux
901020,windows
903040,windows
903040,mac
903040,linux
903070,windows
903150,windows
903160,windows
903180,windows
903200,windows
903580,windows
903580,mac
903580,linux
903620,windows
903640,windows
903670,windows
903680,windows
903710,windows
903730,windows
903740,windows
903760,windows
903780,windows
903790,windows
903830,windows
903850,windows
904050,windows
904050,mac
904050,linux
904130,windows
904130,mac
904130,linux
904160,windows
904300,windows
904310,windows
904320,windows
904340,windows
904430,windows
904440,windows
904440,mac
904440,linux
904500,windows
904530,windows
904540,windows
904550,windows
904560,windows
904570,windows
904600,windows
904680,windows
904740,windows
904770,windows
904780,windows
904800,windows
904810,windows
904820,windows
904860,windows
904890,windows
904930,windows
904940,windows
904940,mac
904940,linux
904950,windows
904960,windows
904960,mac
904990,windows
904990,mac
904990,linux
905010,windows
905020,windows
905060,windows
905090,windows
905120,windows
905120,linux
905130,windows
905130,mac
905150,windows
905180,windows
905200,windows
905220,windows
905230,windows
905260,windows
905300,windows
905300,mac
905300,linux
905330,windows
905330,mac
905330,linux
905350,windows
905370,windows
905380,windows
905380,mac
905380,linux
905450,windows
905460,windows
905510,windows
905590,windows
905640,windows
905650,windows
905650,mac
905650,linux
905660,windows
905670,windows
905690,windows
905690,mac
905790,windows
905800,windows
905860,windows
905870,windows
905880,windows
905890,windows
905940,windows
905960,windows
906000,windows
906000,mac
906010,windows
906020,windows
906020,mac
906030,windows
906050,windows
906110,windows
906120,windows
906160,windows
906170,windows
906190,windows
906200,windows
